current_name,steamid64,oz_id,date_utc,text
brodie escobar,76561198086751156,150,2025-08-01,I HATE U CUNT
Jackaks,76561199516381193,5750,2025-04-08,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
tracker ˄˅ lft,76561198046911616,4325,2025-08-03,bitch ass
yesod,76561198212866289,4493,2025-08-08,evil bitch
Corde,76561198083876212,3771,2025-07-31,a nigga soldier went back in second
Tauiluigi,76561199196553820,5698,2025-04-06,this is so nigger
Morbus,76561198258717546,3971,2025-08-28,are u guys retarded
odin,76561198798387897,3817,2025-06-28,BOOM BITCH
[GN92] Cha1r,76561198984387837,4458,2025-07-29,why is nigga there
ceekay,76561198276376906,551,2025-07-30,fuck you retard
h1ro,76561198307700283,1381,2025-06-07,this nigga miles just jump in randomly
golden,76561198082713023,3806,2025-09-06,FAT CUNT
perc30prince,76561198872072250,5716,2025-08-09,and bitches
hoxy.my,76561198135473413,3480,2025-08-02,ur a nigga cooki
Fishy,76561199091438347,5667,2025-05-04,nigga my mom is chinese so is my dad so his pp must be small
silk,76561198073759554,5650,2025-05-17,bITCH
perc30prince,76561198872072250,5716,2025-08-05,NIGGER 
saglim8,76561198811024417,4216,2025-05-05,two retards cluttering comm and i get bombed by konma
kosina,76561198379718122,3254,2025-07-23,"nigga???,?????"
hex,76561198157513429,4589,2025-04-12,the niggas are sitting at choke
bobby,76561198139522334,3414,2025-03-28,fking BITCH
miles,76561198311080565,3562,2025-05-22,ban this faggot
zamblargo (retard),76561198295713840,2609,2025-08-02,lucky. retarded.
Adrian,76561198374836884,2361,2025-07-07,fuckin soccer bitch
Time,76561198062128351,4672,2025-08-07,im playing scout nigga..
bobeh,76561198033351858,5058,2025-04-26,they shouldve never unbanned this retarded parachute
Aerol1th,76561199478244135,5296,2025-06-26,u r a fag
zamblargo (retard),76561198295713840,2609,2025-04-24,RAPED RETARDS
Samael,76561198311723891,4025,2025-03-24,[7][7][7] Lucky Bitch!
mimi,76561198128449234,4785,2025-06-26,cunt down
lew,76561198382489728,5962,2025-05-15,open shitter
RainnFoxer,76561198973884159,4457,2025-06-29,retard sol
lazcore,76561198140731013,2825,2025-07-22,faggot
doku,76561199205319751,4924,2025-06-07,GTFO NIGGA
Rockz,76561198071882999,1750,2025-08-24,fag
APVC,76561199090168813,4288,2025-07-27,you fat cunt eating the rocket
branslam,76561198067295068,5832,2025-08-23,retard
ukk,76561198178372977,3353,2025-04-09,nigga
Wungus,76561198137146721,5658,2025-08-05,yeeting read cunt
reeee.vol 2,76561198309177510,4558,2025-08-27,you a bitch
ALT,76561198073437085,409,2025-05-06,now i have no dick and theres a pair of fucked jeans in my pool with 3 FUCKING logs of shit and i am SUCH A CUNT
lau,76561198045451991,190,2025-05-06,bot cunt..
ifun KappaChungusDeluxe,76561198030880491,1541,2025-03-27,dude yuna shut the fuck up u fucking fag
Lizrd-Wizrd,76561198281156018,2515,2025-08-18,bitch
Corde,76561198083876212,3771,2025-06-07,det bitch
Maestro,76561199530648122,4927,2025-03-29,ig im a retard
altfs,76561198131264287,954,2025-04-22,retard
sunflower,76561198416282143,3109,2025-08-26,IM A RETARD
cv_firee,76561198303081758,5618,2025-06-08,all these niggas ae bots
Kou,76561198272648735,3008,2025-04-03,fuck you cunt
conor,76561198101725605,1452,2025-06-07,sooo chopped cunt
KING BIG NUTZ 2021,76561198039913278,3263,2025-09-13,run @ me u small cunt... ur r fucking minute 
starlink,76561198257076082,2267,2025-08-16,my nigga
HERTZILLA,76561198116828800,26,2025-05-20,YOU lucky bitch
GUNWR0NG,76561198089589468,2889,2025-06-21,swaysway ur retarded
Ta5K,76561198939558155,3531,2025-03-23,you're a bastard
bobeh,76561198033351858,5058,2025-04-05,Pride0 :  u mom fuck bitch moob
AUZ,76561198206072125,912,2025-08-23,dream world bitch
schnapps,76561198146554815,5299,2025-04-09,im retarded
ZOHAN,76561199242554153,4588,2025-04-18,Who is this shitter
Apollyon,76561198347418251,4496,2025-05-19,bastard
dril,76561198827805451,2027,2025-07-10,nigger ass pugs
Oob,76561198977722492,5332,2025-06-08,"Pretty bitches love me (yeah), and ugly hoes hate me"
fany,76561198075294392,3398,2025-08-09,my bitchass scout stole my pack
Trash,76561198110764631,3998,2025-09-05,like what are you doing cunt
doku,76561199205319751,4924,2025-04-11,like what the retard
trev,76561198096472815,1871,2025-07-26,na bitch
donna,76561198142660305,2648,2025-03-22,hes retarded
zuzo_73,76561197976427916,3187,2025-07-17,retard
ღ Jun.,76561198275846469,5524,2025-05-04,are u retarded
spoofy,76561199613425500,5641,2025-08-28,its mine now bitch
menex,76561198071933028,2627,2025-08-05,bitch
Oob,76561198977722492,5332,2025-08-10,"Pretty bitches love me (yeah), and ugly hoes hate me"
pavkin,76561199151458742,4959,2025-03-21,NIGGA
Appcap,76561198385624950,5333,2025-08-14,RETARD
Samael,76561198311723891,4025,2025-09-03,[7][7][7] Lucky Bitch!
Batman.,76561199044900678,5692,2025-05-27,mugen: killing niggers
farn,76561198156007049,1272,2025-03-25,u bitch
Corde,76561198083876212,3771,2025-04-15,these nigga
Matty,76561198035204545,705,2025-04-12,ur a bitch
lime,76561198367981056,4240,2025-04-07,rup niggers
doku,76561199205319751,4924,2025-04-19,pav stick to learner pugs retard
cookie,76561198156148323,5545,2025-05-31,U NIGGAAA
FleepFloopBippleBop,76561198158212195,5505,2025-05-28,cunt farm me and i will fucking find you 
ralon,76561198349949683,5600,2025-04-30,can my bitchass
Fruit,76561198247826480,3256,2025-04-23,r u a nigger
Corde,76561198083876212,3771,2025-07-15,is this niggaa fr
cv_firee,76561198303081758,5618,2025-05-27,you niggas will ie
deemore,76561198306959841,3387,2025-06-02,retards
maff,76561199106104716,3942,2025-06-14,chileno nigger
doku,76561199205319751,4924,2025-04-21,Im Just A Fucking Shitter
whylee,76561198448632147,5960,2025-08-04,doku cant hear like always fucking stupid nigga
[GT] Dapper,76561198325655601,5075,2025-08-05,yeah shoot the med nigga
hex,76561198157513429,4589,2025-04-25,nigga mix
h1ro,76561198307700283,1381,2025-05-16,these niggas suck
hezzyyy1,76561198291660586,3091,2025-08-23,STFD NIGGA
gotaki,76561198039920735,700,2025-05-10,SUP BITCH
Oob,76561198977722492,5332,2025-05-04,fatass
darkphantom0420@yahoo.com,76561199219873671,4673,2025-04-29,nigger
x32,76561199218481136,4000,2025-04-03,youre my bitch kou watch it buddy
Morbus,76561198258717546,3971,2025-08-27,*NIE ZYJE*(DRUZYNA) Dr.Medixon : niggas u r retarded 
Ponz,76561199405832352,5482,2025-04-21,shut it fatass
Samael,76561198311723891,4025,2025-05-11,[7][7][7] Lucky Bitch!
Lizrd-Wizrd,76561198281156018,2515,2025-07-15,ur a cunt
takeyon,76561198185399534,900,2025-03-27,HOW ARE YOU ALIVE CUNT
FreeAlan,76561197994194946,3047,2025-04-11,how of king of niggers not censored
doku,76561199205319751,4924,2025-09-14,Nigga
nonamed lowdiv2 haennrie,76561198329126870,3340,2025-06-25,nigger
akari,76561198068549523,738,2025-05-01,fatass
maz,76561198050517054,1653,2025-08-30,YOU ARE A NIGGER
[GT] Dapper,76561198325655601,5075,2025-04-09,GOOD NIGGER ^_^
susu,76561198117660949,2089,2025-07-06,chip shot to death like a fucking bitch
Mercicrux,76561199103168245,5208,2025-08-29,the cunt rifle?
smallrat,76561198043150281,5112,2025-04-09,matty ur a bitch im telling cryo on u
doku,76561199205319751,4924,2025-08-29,Nigga Just Ate The Rocket
dril,76561198827805451,2027,2025-05-11,NIGGER
Scarlllyyy.,76561198156852158,5586,2025-05-23,bitch keritz..
Elmo.,76561197972273857,129,2025-06-14,that is so fucking retarded cunt
oro,76561198044421445,878,2025-08-18,1v1 me bitch
kosina,76561198379718122,3254,2025-07-23,nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger 
cheeto,76561198238170280,3419,2025-07-23,my soldier is so retardedd
Jackaks,76561199516381193,5750,2025-04-16,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Broken.,76561198209118916,1593,2025-04-02,retard
JYNACCI,76561198100942212,4021,2025-08-28,fatass
bongo johnny2,76561198913361211,2614,2025-03-27,freak shitter
robor,76561198084686835,2611,2025-04-16,SHIT ON BITCH
ღ Jun.,76561198275846469,5524,2025-06-12,u are retarded
Wispree,76561199809922634,5741,2025-06-02,im cursed cunt
philip,76561199052447954,5655,2025-04-08,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
qb,76561198412329672,5488,2025-07-15,NIGGA
whylee,76561198448632147,5960,2025-07-24,ur a nigger doku
drive in snooze,76561198370506193,5038,2025-07-28,nigga u wsuck
robor,76561198084686835,2611,2025-04-02,SHIT ON BITCH
Fishy,76561199091438347,5667,2025-05-31,im so retarded
doku,76561199205319751,4924,2025-08-05,dude u r retarded
AUZ,76561198206072125,912,2025-09-14,BY ME BITCH
Nubbi,76561198140608606,1530,2025-08-08,lucky bitch
altfs,76561198131264287,954,2025-08-16,SHOOT SOMETHING ELSE NIGGER SCOUTS
chad,76561198075991823,92,2025-05-24,16 DAWMAGE CUNT
farn,76561198156007049,1272,2025-04-30,bitch
4B,76561198154708043,3494,2025-08-07,none of my nigga help or yell to me to get u
shooter of bad guys,76561198838163169,4962,2025-05-16,can u die fatass
hex,76561198157513429,4589,2025-04-28,nigga sex 
arnoo,76561199066717018,3673,2025-06-20,Stfu nigga
Kiyoshi,76561198136478868,2698,2025-04-04,back to spawn bitch
cookie,76561198156148323,5545,2025-07-25,bitch
Tauiluigi,76561199196553820,5698,2025-05-27,stupid nigger
Oob,76561198977722492,5332,2025-06-10,"Pretty bitches love me (yeah), and ugly hoes hate me"
lime,76561198367981056,4240,2025-03-25,nigger
wilsonoid,76561198117984855,598,2025-06-25,DONRT ECVER CUNT
hex,76561198157513429,4589,2025-04-28,nigga
jkc_S,76561199119190911,4952,2025-06-13,WTF CUNT
cooki,76561198047591316,86,2025-07-22,call for help bitch 
Samael,76561198311723891,4025,2025-03-26,[7][7][7] Lucky Bitch!
Batman.,76561199044900678,5692,2025-05-23,mugen: killing niggers
matttt,76561198080199351,155,2025-05-20,cheating cunt
nonamed lowdiv2 haennrie,76561198329126870,3340,2025-06-01,NIGGER
arnoo,76561199066717018,3673,2025-05-22,NIGGER
ALL HAIL KING BIG NUTZ 2021,76561197982503303,352,2025-09-05,can you not cunt
norbit the plug,76561198083712388,2505,2025-06-18,le poi fucking idiot bitch lunar
Stübby,76561198131423270,5370,2025-06-04,YOU ARE NIGGA
takeyon,76561198185399534,900,2025-04-21,PICK THIS CUNT OVER EVERY SCOUT IN THE SERVER
arnoo,76561199066717018,3673,2025-08-29,HELP NIGGA
frosted,76561199022395188,5447,2025-05-09,get off shotgun cunt ur losing
lazcore,76561198140731013,2825,2025-08-05,where is my retarded scouts
Batman.,76561199044900678,5692,2025-04-07,my teammates are retarded
Stübby,76561198131423270,5370,2025-03-31,nigger game
SVBER,76561198047874808,5584,2025-05-17,"until now, batman is my bitch"
Chili,76561198048808386,233,2025-08-30,FUCKL OFff cunt
h1ro,76561198307700283,1381,2025-07-25,rollout fast again bitch i dare u
Zeroh,76561198026048882,5153,2025-06-09,im retarded
maff,76561199106104716,3942,2025-08-28,nigga talk shit when  is dogshit
robor,76561198084686835,2611,2025-04-13,R WE RETARDED
h1ro,76561198307700283,1381,2025-08-29,how yall let tihs fat nigga alive
flam,76561198053128310,3123,2025-05-26,ur retarded
golden,76561198082713023,3806,2025-03-25,land on the height you moron
[GN92] Cha1r,76561198984387837,4458,2025-03-25,nigga
-S1reX,76561198884915762,5146,2025-07-25,this guy really retarded fr
hex,76561198157513429,4589,2025-04-18,niggers
Fruit,76561198247826480,3256,2025-08-16,then turn it on dumb nigga!!
HERTZILLA,76561198116828800,26,2025-08-15,YOU RACIST cunt going for me
chad,76561198075991823,92,2025-04-11,CUNT
KO,76561198325414022,5595,2025-05-01,we deny u getting any bitches
verd,76561198120670343,4664,2025-03-25,retard
chad,76561198075991823,92,2025-07-24,what the fuck cunt
h1ro,76561198307700283,1381,2025-08-10,nil just said this niggas cant guard me
shadi,76561198073097952,4907,2025-09-13,wait u cunts sucj
gotaki,76561198039920735,700,2025-05-12,CYA BITCH
Rayno ♪,76561198165428665,4005,2025-07-14,UR A BITCH
tj,76561198131181685,4691,2025-09-04,you dog cunt why me
zek,76561198324300584,5308,2025-09-12,its too fuckign storng cunt
Kitt,76561198211578967,4357,2025-07-12,19 maids 1 cunt
mvne,76561198976674986,4272,2025-05-30,nice counter moron 
Fruit,76561198247826480,3256,2025-08-22,you keep pissing me off nigga...
farn,76561198156007049,1272,2025-06-11,BITCH
philip,76561199052447954,5655,2025-06-15,these guys are retarded
alivesinceforever,76561199061575773,5582,2025-06-19,FAGPUGS
Batman.,76561199044900678,5692,2025-04-03,retards
cv_firee,76561198303081758,5618,2025-05-30,nigga
Corde,76561198083876212,3771,2025-08-02,BITCHAS
Corde,76561198083876212,3771,2025-06-02,NIGGA QUESTION MARK
lime,76561198367981056,4240,2025-04-10,nigger
qb,76561198412329672,5488,2025-08-02,NIGGER
shooter of bad guys,76561198838163169,4962,2025-05-10,i am a fat retard
whylee,76561198448632147,5960,2025-08-05,YOU NIGGER
Matty,76561198035204545,705,2025-09-05,sirgy is a bitch for that
qb,76561198412329672,5488,2025-09-10,"LemonAids : chatgpt, generate me a retarded pocket scout"
cookie,76561198156148323,5545,2025-07-07,nigga
ZeroS,76561198175202282,3433,2025-06-30,can a nigga borrow 5 bucks
arnoo,76561199066717018,3673,2025-05-21,u almost got rolled lil nigga
gigi,76561198061717026,5340,2025-03-29,this faggot game needs to get deleted asap
doku,76561199205319751,4924,2025-05-18,ur so fking nigga
tez,76561198963311745,5846,2025-07-17,the nigga deluxe
Time,76561198062128351,4672,2025-07-16,REFKLECT THAT NIGGA
Hank,76561199453377641,5620,2025-04-12,ur a retard for putting it off ny btw
cookie,76561198156148323,5545,2025-04-28,so retard
bubsdoge,76561198062850904,3377,2025-05-13,nah fuck u cunt im fucking main callingh sweating my cock off
silvo,76561198186769550,333,2025-05-11,cooked bitch
gotaki,76561198039920735,700,2025-05-20,cy@ bitch
bobo,76561198156622144,4032,2025-06-14,what the fuck cunt
Chili,76561198048808386,233,2025-04-15,FUCK YOU CUNT
lime,76561198367981056,4240,2025-03-25,honestly kill yourself faggot
cookie,76561198156148323,5545,2025-07-04,this nigga
Fossil,76561198113377363,5512,2025-05-17,laggy cunt
[GN92] Cha1r,76561198984387837,4458,2025-04-28,you have nigger syndrome
lazcore,76561198140731013,2825,2025-07-19,bitch dependency syndrome
spoyo,76561198895489147,5525,2025-05-02,RETARD
hex,76561198157513429,4589,2025-04-20,ure a nigga 
smallrat,76561198043150281,5112,2025-07-15,FYUCK U BITCH
zhern,76561198027033926,4202,2025-06-05,Pussy ass bitch
hoxy.my,76561198135473413,3480,2025-06-07,wat the nigga 
airflameon,76561198069614351,16,2025-04-15,dog cunts
Matty,76561198035204545,705,2025-04-18,UR A BITCH
h1ro,76561198307700283,1381,2025-06-20,NIGGA MADE RIVER HIS HOME
nam,76561198270939510,4468,2025-07-29,it wasnt u ugly cunt
schnapps,76561198146554815,5299,2025-04-12,bastard
sao,76561198137286565,216,2025-06-12,had none bitch
cookie,76561198156148323,5545,2025-05-07,nigga
zhern,76561198027033926,4202,2025-06-24,RETARD
xobile,76561198017283362,2835,2025-04-29,get this cunt off pyro bro
Chili,76561198048808386,233,2025-04-16,fuck off cunt :C
Jackaks,76561199516381193,5750,2025-05-23,cooki :  they wouldnt call me the indian cyclone nigga
Jackaks,76561199516381193,5750,2025-04-09,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Mashy,76561198112429993,5835,2025-07-06,I'm pug banning you if you continue to be a retard
kori,76561198328824242,3303,2025-04-04,faggoty
maz,76561198050517054,1653,2025-08-29,sandy fuck off cunt
altfs,76561198131264287,954,2025-09-09,nigger
doku,76561199205319751,4924,2025-08-28,bitch
lazcore,76561198140731013,2825,2025-08-01,0 :  kys faggot
feyn,76561198065382839,198,2025-07-01,bitchass
feyn,76561198065382839,198,2025-05-06,die cunt
maff,76561199106104716,3942,2025-04-18,nigger
Gale,76561198449852071,3036,2025-04-13,my medic is retarded
darkphantom0420@yahoo.com,76561199219873671,4673,2025-04-30,stupid nigger
doku,76561199205319751,4924,2025-05-02,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
chad,76561198075991823,92,2025-05-28,bruh to jobless cunts on floor
WinterPizza850,76561199043352840,4369,2025-09-05,bitch
eurus,76561199224539158,3842,2025-05-28,crazy nigga just go 169
STiNGHAN🍕,76561198023989090,1642,2025-09-06,which retard did ready up
hoxy.my,76561198135473413,3480,2025-05-31,ur a nigger
Offside,76561198148030229,1626,2025-06-23,cunt 
[GN92] Cha1r,76561198984387837,4458,2025-05-09,wait you niggas started main classing and i cant demoknight?
kaldoz,76561198261198393,4893,2025-03-27,NIGGER 
ZOHAN,76561199242554153,4588,2025-08-19,hahahaha jakobs a shitter
doku,76561199205319751,4924,2025-05-09,OLI = RETARD
Benpl,76561198084890757,4863,2025-04-23,our demo is just retarded
ღ Jun.,76561198275846469,5524,2025-09-03,get off sniper retard
Batman.,76561199044900678,5692,2025-04-13,mugen: killing niggers
gotaki,76561198039920735,700,2025-05-20,bitch
philip,76561199052447954,5655,2025-06-14,prpl : NIGGA
doku,76561199205319751,4924,2025-05-16,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
Navedh_k1ng,76561198175935671,1964,2025-08-13,retard.
arnoo,76561199066717018,3673,2025-08-29,Ur not me nigga
Batman.,76561199044900678,5692,2025-07-07,I wanted yalem but you niggas lied to me
doo,76561199088864128,3827,2025-06-28,bitchass
robouki,76561198168265569,5326,2025-08-03,this nigga back
daga,76561198105323129,2175,2025-07-16,u are retarded
FreeAlan,76561197994194946,3047,2025-07-12,you guys are actual niggers BTW 
Santaz,76561198348759417,4121,2025-05-31,how much did u paid this retard
maff,76561199106104716,3942,2025-06-18,WEIRDO RETARD
Jackaks,76561199516381193,5750,2025-05-12,retard
Fruit,76561198247826480,3256,2025-08-26,LUCKY NIGGER
Wungus,76561198137146721,5658,2025-06-30,u bitch
Morbus,76561198258717546,3971,2025-05-17,bo grasz jak retard ngl
janga7,76561198125511936,326,2025-04-24,no fucking way cunt
h1ro,76561198307700283,1381,2025-06-18,these niggas
[GN92] Cha1r,76561198984387837,4458,2025-04-18,nigga
arnoo,76561199066717018,3673,2025-06-10,NIGGA
hex,76561198157513429,4589,2025-05-02,ure retarded
-S1reX,76561198884915762,5146,2025-08-06,cunt
[GN92] Cha1r,76561198984387837,4458,2025-03-24,GG NIGGA
riotbz,76561198065169685,19,2025-08-18,bitch
lazcore,76561198140731013,2825,2025-08-01,0 :  kys faggot0 :  kys faggot0 :  kys faggot0 :  kys faggot
hex,76561198157513429,4589,2025-05-16,niggers
wlg ツ,76561198971840184,2516,2025-05-22,faggot
matttt,76561198080199351,155,2025-05-18,"we have fat cunts on our team,"
schnapps,76561198146554815,5299,2025-09-14,bitch ass
Batman.,76561199044900678,5692,2025-04-12,my soldier is retarded
[GT] Dapper,76561198325655601,5075,2025-05-16,this nigger doesnt pass shit
perc30prince,76561198872072250,5716,2025-08-18,ur retarded
Kitt,76561198211578967,4357,2025-08-20,NIGGA LIED
dril,76561198827805451,2027,2025-07-10,no niggas allowed
qb,76561198412329672,5488,2025-07-21,nigga
mgm,76561198078497266,3220,2025-05-30,fatass down
doku,76561199205319751,4924,2025-07-07,bitch
doku,76561199205319751,4924,2025-08-05,YOU BITCH
gotaki,76561198039920735,700,2025-05-02,so close cunt
[GN92] Cha1r,76561198984387837,4458,2025-06-03,nigger ass
gotaki,76561198039920735,700,2025-05-17,cya BITCH
APVC,76561199090168813,4288,2025-09-12,fatass
tracker ˄˅ lft,76561198046911616,4325,2025-08-08,FUCK YA MIDS NIGGA
gotaki,76561198039920735,700,2025-05-12,cya BITCH
doku,76561199205319751,4924,2025-08-17,your fking retarded
doku,76561199205319751,4924,2025-05-09,fags
hex,76561198157513429,4589,2025-05-18,nt nigga 
HERTZILLA,76561198116828800,26,2025-08-24,check the scoreboard bitch
robor,76561198084686835,2611,2025-05-25,genius or retarded
gotaki,76561198039920735,700,2025-09-08,you are so shit cunt
Chili,76561198048808386,233,2025-04-17,fuck off cunt
[GN92] Cha1r,76561198984387837,4458,2025-03-28,what the nigga
✨SilvAR✨,76561198355333388,5746,2025-08-22,Bitch
Gooseman,76561198011425371,675,2025-09-09,GFET OFF SNIPER CUNT
robor,76561198084686835,2611,2025-06-23,retard
fany,76561198075294392,3398,2025-04-01,bitch
amnok,76561198066752804,4104,2025-09-14,nigger
doku,76561199205319751,4924,2025-09-06,little retard
doku,76561199205319751,4924,2025-03-30,fk that retard loch bru
h1ro,76561198307700283,1381,2025-07-12,stupidf bitch
spoofy,76561199613425500,5641,2025-06-08,speak retard
June,76561199397549660,5805,2025-04-29,im retarded
homer,76561198842869099,3542,2025-03-25,u cunts are so lucky
TROLLPOCALYPSE,76561198415391988,3795,2025-05-28,its more that i am a retarded soldier
lime,76561198367981056,4240,2025-08-29,mega faggotr
miles,76561198311080565,3562,2025-08-15,fuck nigga
tj,76561198131181685,4691,2025-04-21,hef ure such a fat ugly cunt
lew,76561198382489728,5962,2025-04-29,nigger noobs
airflameon,76561198069614351,16,2025-04-09,NASDO FUCK U DOG CUNT
philip,76561199052447954,5655,2025-06-15,prpl : NIGGA
Fruit,76561198247826480,3256,2025-04-15,respect that shit nigga
Nati0nal,76561198258747476,1062,2025-05-06,hes fucking retarded
Trash,76561198110764631,3998,2025-04-14,shitter
gotaki,76561198039920735,700,2025-05-23,CYA BITCH
spoyo,76561198895489147,5525,2025-05-01,KIYO SO RETARDED
boner activated,76561198090680468,1033,2025-07-20,nigger
bubsdoge,76561198062850904,3377,2025-05-16,why are u so slippery cunt
Jackaks,76561199516381193,5750,2025-04-12,nigga what
[GN92] Cha1r,76561198984387837,4458,2025-09-01,who was the retard on rollout
robor,76561198084686835,2611,2025-06-08,U BITCH
hezzyyy1,76561198291660586,3091,2025-05-27,U A FAG SEAN
bugma,76561198105394982,5737,2025-09-02,youre a faggot
ziah,76561198159375596,4395,2025-09-14,LETS GO FAGGOTS!
Santaz,76561198348759417,4121,2025-07-18,i dont use on retards
Batman.,76561199044900678,5692,2025-04-14,mugen: killing niggers
reeee.vol 2,76561198309177510,4558,2025-04-17,my fatass soldier tried to eat his puter
[GN92] Cha1r,76561198984387837,4458,2025-05-24,DOKLA YOU A NIGGA
nonamed lowdiv2 haennrie,76561198329126870,3340,2025-06-01,play mid properly nigga
dril,76561198827805451,2027,2025-05-27,nigger ass game niggers
maz,76561198050517054,1653,2025-08-26,FUCK OFF CUNT
Davé,76561198053740298,5313,2025-06-20,cant even headshot what a shitter
Fruit,76561198247826480,3256,2025-08-26,nigga turban
doku,76561199205319751,4924,2025-04-19,what the nigga
robor,76561198084686835,2611,2025-07-12,R U RETARDED
sunflower,76561198416282143,3109,2025-08-31,BATS = MORON PEEK 
rosss3s,76561198326574438,2367,2025-07-03,bitch
akari,76561198068549523,738,2025-05-28,ban this cunt
doku,76561199205319751,4924,2025-04-26,ARE MY TEAM EMMBERS RETARDED
tj,76561198131181685,4691,2025-06-21,get off me you ugly cunt
catwif,76561198886335531,4831,2025-06-17,nigger ass team
Houf,76561198448050535,3173,2025-05-16,Molotov-bitch :  your mom noob at blowjobe
PED XING,76561198070486186,4796,2025-04-10,Damn Nigga
shadi,76561198073097952,4907,2025-04-14,nah u cunts suck
conor,76561198101725605,1452,2025-07-14,stfu cunt
SOOOOOAPYMEiSTER,76561198049378596,3551,2025-04-02,im retardmaxxing
-atten,76561198103105711,406,2025-08-12,pig boy  cunt
ALT,76561198073437085,409,2025-05-20,oh wait im retarded you got the other forwards
conor,76561198101725605,1452,2025-07-01,BITCH
yesod,76561198212866289,4493,2025-07-16,revenge bitch
yuna,76561198358100512,2425,2025-08-12,hey ready up niggers unemployeds
philip,76561199052447954,5655,2025-07-03,this shit so retardded
ZOHAN,76561199242554153,4588,2025-06-22,NT shitter
Fruit,76561198247826480,3256,2025-04-14,THJIS IS FKING NIGGERING ME
lime,76561198367981056,4240,2025-04-24,nigger
stickman,76561198438053224,3166,2025-08-03,sup fagg
doku,76561199205319751,4924,2025-05-25,thats so fking retarded
Winter,76561198111611503,3731,2025-08-28,fkin fatass
ALL HAIL KING BIG NUTZ 2021,76561197982503303,352,2025-09-12,fucking cunt holy shit piece of shit 
silent*,76561198134745557,1361,2025-07-03,who the fuck are you cunt
Morbus,76561198258717546,3971,2025-05-18,retard
philip,76561199052447954,5655,2025-05-10,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
buud..d1ck,76561198096570937,2375,2025-06-21,BASTARD
Kiyoshi,76561198136478868,2698,2025-08-29,BITCHCHCHH
maz,76561198050517054,1653,2025-06-06,THE FUCK CUNT
saltyyTV certified caster,76561198124055526,3246,2025-03-29,ban this retard
ღ Jun.,76561198275846469,5524,2025-05-06,nigger offclassing perma
pooping),76561199433607526,5204,2025-05-27,retarded teammates
Fruit,76561198247826480,3256,2025-04-30,get out nigga
cookie,76561198156148323,5545,2025-04-25,nigga
altfs,76561198131264287,954,2025-05-04,6 niggers on red
doku,76561199205319751,4924,2025-05-11,thats retarded
Trash,76561198110764631,3998,2025-05-27,my fatass slipped
♥ lit.fam ♥,76561198130017335,3464,2025-05-05,random bitch ass
monkeyspanker43,76561198819280984,2815,2025-09-09,die bitch
dril,76561198827805451,2027,2025-08-23,nigger
qb,76561198412329672,5488,2025-08-05,nigger
h0tSnack,76561198176405094,2585,2025-05-10,are you cunts going to kick the catbots?
kaldoz,76561198261198393,4893,2025-09-09,UR RETARDEDDD
Doge.exe has stopped working,76561198046852497,29,2025-07-22,bomb u dumb cunt
TROLLPOCALYPSE,76561198415391988,3795,2025-08-01,*DEAD* Dr. Glizzy: 'meds retarded'
kaldoz,76561198261198393,4893,2025-08-04,whylee shut ur nigga mouth
Jackaks,76561199516381193,5750,2025-04-14,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
doku,76561199205319751,4924,2025-07-23,your such a bitch hoxy
W.,76561198097420050,3337,2025-08-25,1 minutos de retard
zeised,76561198348523295,3638,2025-04-11,ABSOLUTE FAGGOTS
lazcore,76561198140731013,2825,2025-08-01,0 :  kys faggot
doku,76561199205319751,4924,2025-05-09,sybau retard
hex,76561198157513429,4589,2025-04-28,nigga sex
maff,76561199106104716,3942,2025-07-08,retard
Aerol1th,76561199478244135,5296,2025-04-29,im fuckign retarded LOL
hex,76561198157513429,4589,2025-04-02,nigga nation
STiNGHAN🍕,76561198023989090,1642,2025-09-06,fume u fucking retard
Batman.,76561199044900678,5692,2025-08-21,don't ever kid nigger
alivesinceforever,76561199061575773,5582,2025-04-17,#fagitup
rintincan,76561198124772544,2030,2025-06-26,bastard
lime,76561198367981056,4240,2025-05-28,whoever u are you're retarded
yesod,76561198212866289,4493,2025-04-10,like this lag is just so retarded
cookie,76561198156148323,5545,2025-07-06,NIGGA
croppy,76561199388029472,4446,2025-07-23,shitters
Pipelin12,76561198318260026,3516,2025-05-27,U LUCKY BITCH
Wispree,76561199809922634,5741,2025-05-18,this cunt never dies
Mashy,76561198112429993,5835,2025-04-09,show me your niggers
gotaki,76561198039920735,700,2025-07-10,BITCH
h1ro,76561198307700283,1381,2025-06-25,leave me alone bitchass nigga
Kou,76561198272648735,3008,2025-04-25,FUCK OFF CUNT
yesod,76561198212866289,4493,2025-05-18,BITCHASS
saltyyTV certified caster,76561198124055526,3246,2025-04-11,fagg0
robor,76561198084686835,2611,2025-05-01,ill clip it bitch
Batman.,76561199044900678,5692,2025-06-24,'emo fag' - nerd
Morbus,76561198258717546,3971,2025-08-21,gg retards
